date,time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-01-15,20210115,滨湖,晴-阴,18,1,104,3,西北风,3级,轻度,,,,,,,,,,,
2021-01-16,20210116,滨湖,阴-多云,5,-1,85,2,东北风,4级,良,5.0,8.38,12.86,4.4,0.025,-1.0,0.82,427.2,4.8,0.002,3060260.0
2021-01-17,20210117,滨湖,多云-晴,6,-2,71,2,西北风,微风,良,5.2,8.34,12.52,4.44,0.025,-1.0,-1.0,427.2,5.4,0.002,3879280.0
2021-01-18,20210118,滨湖,晴,10,0,84,2,西南风,2级,良,5.2,8.34,12.48,4.62,0.025,0.044,0.9,428.1,4.1,0.002,3230440.0
2021-01-19,20210119,滨湖,晴,12,3,91,2,东南风,4级,良,5.5,8.35,12.68,4.52,0.025,0.044,0.93,427.6,5.6,0.002,2052350.0
2021-01-20,20210120,滨湖,多云-小雨,17,9,49,1,东南风,微风,优,5.8,8.34,12.58,4.5,0.025,0.038,0.84,427.0,4.2,0.002,1768140.0
2021-01-21,20210121,滨湖,小雨,14,8,49,1,北风,2级,优,7.4,8.34,11.68,4.44,0.025,0.032,0.7,428.2,3.3,0.003,5209450.0
2021-01-22,20210122,滨湖,中雨,10,6,51,2,东北风,微风,良,7.7,8.27,10.75,4.45,0.025,0.03,0.76,428.9,1.2,0.004,3280960.0
2021-01-23,20210123,滨湖,小雨-多云,7,1,71,2,北风,3级,良,7.5,8.22,11.55,4.45,0.025,0.034,0.83,425.3,5.3,0.003,2836400.0
2021-01-24,20210124,滨湖,多云-阴,8,6,114,3,东北风,2级,轻度,8.0,8.16,10.92,4.44,0.039,0.036,0.93,426.4,5.9,0.002,3041450.0
2021-01-25,20210125,滨湖,阴-小雨,13,8,60,2,东南风,微风,良,7.7,8.15,11.32,4.38,0.039,0.034,0.91,427.0,5.4,0.002,2139580.0
2021-01-26,20210126,滨湖,小雨-多云,7,3,60,2,西北风,3级,良,,,,,,,,,,,
2021-01-27,20210127,滨湖,多云,10,4,75,2,东北风,2级,良,8.2,7.99,10.02,4.08,0.041,0.034,0.89,428.9,5.3,0.002,7756380.0
2021-01-28,20210128,滨湖,晴,10,-3,113,3,西北风,4级,轻度,8.5,8.01,10.19,4.0,0.044,0.031,0.9,427.3,6.1,0.001,3861440.0
2021-01-29,20210129,滨湖,晴,9,0,84,2,东南风,3级,良,8.2,8.06,10.77,4.2,0.066,0.044,1.05,431.1,11.6,0.001,2259310.0
2021-01-30,20210130,滨湖,晴-多云,14,7,75,2,东南风,3级,良,7.6,8.08,11.18,4.15,0.042,0.037,1.02,427.7,10.0,0.001,2273430.0
2021-01-31,20210131,滨湖,阴-小雨,14,8,79,2,南风,2级,良,8.6,8.14,11.1,3.95,0.025,0.034,0.91,428.7,4.4,0.001,3227320.0
2021-02-01,20210201,滨湖,小雨-多云,10,2,75,2,西风,2级,良,8.8,8.04,10.85,4.04,0.025,0.032,0.8,428.4,3.1,0.001,3609260.0
2021-02-02,20210202,滨湖,晴-多云,9,2,89,2,东北风,3级,良,8.6,7.88,9.58,4.04,0.025,0.036,0.87,426.6,8.7,0.001,3869090.0
2021-02-03,20210203,滨湖,晴,15,5,68,2,东南风,3级,良,8.6,8.2,11.43,4.14,0.025,0.036,0.94,424.7,10.3,0.001,6339370.0
2021-02-04,20210204,滨湖,晴-小雨,13,6,83,2,东北风,3级,良,9.14,7.795,8.364,4.042,0.025,0.0312,0.735,427.615,4.013,0.00095,6209420.0
2021-02-05,20210205,滨湖,小雨-多云,10,5,60,2,东南风,2级,良,9.16,8.286,11.942,3.741,0.025,0.0376,0.801,427.189,11.979,0.00039,5233560.0
2021-02-06,20210206,滨湖,晴,17,4,62,2,西南风,2级,良,8.97,8.268,11.887,3.802,0.025,0.0353,0.682,426.336,12.824,0.00044,5560590.0
2021-02-07,20210207,滨湖,晴-阵雨,20,4,55,2,东北风,2级,良,10.37,8.387,12.007,3.992,0.025,0.0359,0.671,426.879,9.811,0.00059,5935550.0
2021-02-08,20210208,滨湖,阴-多云,9,1,47,1,东北风,4级,优,9.89,8.351,12.129,3.91,0.025,0.0374,1.114,426.331,15.622,0.00412,6009990.0
2021-02-09,20210209,滨湖,多云-晴,12,5,28,1,东南风,3级,优,9.53,8.393,11.964,4.058,0.025,0.0431,1.162,426.915,15.769,0.00382,6051140.0
2021-02-10,20210210,滨湖,阴-小雨,12,7,32,1,东南风,3级,优,9.69,8.441,12.009,4.288,0.025,0.0408,1.061,427.548,14.071,0.00455,6674990.0
2021-02-11,20210211,滨湖,小雨-阴,10,7,34,1,东南风,3级,优,10.42,8.462,11.474,4.17,0.025,0.0412,0.995,430.055,13.662,0.00448,7471810.0
2021-02-12,20210212,滨湖,多云-阴,13,7,44,1,东南风,3级,优,10.33,8.437,11.342,4.045,0.025,0.0433,0.849,428.239,12.914,0.00492,7887360.0
2021-02-13,20210213,滨湖,多云,17,9,46,1,东南风,微风,优,10.46,8.463,11.731,4.145,0.025,0.0398,0.841,427.184,10.851,0.00511,7900560.0
2021-02-14,20210214,滨湖,小雨-晴,20,8,44,1,西南风,3级,优,11.86,8.578,12.366,4.361,0.025,0.0404,0.949,423.885,8.802,0.00476,8961180.0
2021-02-15,20210215,滨湖,阴,12,3,66,2,东北风,3级,良,12.43,8.494,11.631,4.271,0.025,0.0399,0.868,426.713,9.526,0.00367,9592110.0
2021-02-16,20210216,滨湖,多云-晴,14,0,51,2,东风,3级,良,11.2,8.432,11.366,4.129,0.025,0.0394,0.972,428.07,13.233,0.0045,7062220.0
2021-02-17,20210217,滨湖,晴,8,-3,50,1,东北风,3级,优,11.2,8.506,11.572,4.372,0.025,0.043,0.942,426.396,14.442,0.00435,6871060.0
2021-02-18,20210218,滨湖,晴,10,1,48,1,西北风,2级,优,10.98,8.461,11.141,4.468,0.025,0.0481,0.785,431.494,12.07,0.00545,9076210.0
2021-02-19,20210219,滨湖,多云-晴,18,8,46,1,西南风,3级,优,10.82,8.584,11.667,4.248,0.025,0.0464,0.736,430.805,10.346,0.00324,7434370.0
2021-02-20,20210220,滨湖,晴,23,8,40,1,西南风,3级,优,11.5,8.557,11.775,4.229,0.025,0.0299,0.6,428.036,8.507,0.00217,6856180.0
2021-02-21,20210221,滨湖,晴,25,11,36,1,南风,3级,优,12.69,8.714,12.284,4.076,0.025,0.037,0.715,430.14,7.736,0.00294,5852430.0
2021-02-22,20210222,滨湖,阴-多云,25,5,62,2,东北风,3级,良,13.55,8.688,11.659,3.834,0.025,0.0365,0.738,429.334,8.232,0.00154,3927380.0
2021-02-23,20210223,滨湖,多云-晴,14,5,46,1,东北风,4级,优,12.13,8.483,10.609,4.355,0.025,0.0492,0.924,429.858,17.284,0.0027,5236930.0
2021-02-24,20210224,滨湖,晴-小雨,17,8,43,1,东风,4级,优,12.32,8.455,10.408,4.112,0.025,0.0555,1.042,432.065,22.495,0.00237,5698520.0
2021-02-25,20210225,滨湖,大雨-小雨,14,8,39,1,东南风,4级,优,12.46,8.436,10.409,4.112,0.025,0.0492,0.826,433.05,13.169,0.00295,4968840.0
2021-02-26,20210226,滨湖,小雨-阴,9,7,34,1,东北风,4级,优,12.25,8.286,9.795,3.848,0.025,0.0476,0.794,430.017,14.331,0.00242,5833210.0
2021-02-27,20210227,滨湖,小雨,12,9,39,1,东北风,4级,优,11.63,8.225,9.913,3.703,0.025,0.0483,0.762,426.819,13.387,0.00242,6483270.0
2021-02-28,20210228,滨湖,阴-小雨,13,10,28,1,东南风,微风,优,,,,,,,,,,,
2021-03-01,20210301,滨湖,中雨-阵雨,13,2,34,1,西北风,微风,优,,,,,,,,,,,
2021-03-02,20210302,滨湖,多云-晴,10,2,50,1,北风,3级,优,,,,,,,,,,,
2021-03-03,20210303,滨湖,阴-小雨,10,8,54,2,东南风,微风,良,11.38,8.314,10.916,3.923,0.025,0.0489,0.95,432.338,13.924,0.00226,7305960.0
2021-03-04,20210304,滨湖,阴-多云,17,4,48,1,西南风,2级,优,11.38,8.361,10.55,3.937,0.025,0.0472,0.898,432.042,12.059,0.00288,8600200.0
2021-03-05,20210305,滨湖,阴-小雨,12,8,71,2,东南风,3级,良,12.09,8.478,11.087,3.926,0.025,0.045,0.776,432.393,9.505,0.00221,9554530.0
2021-03-06,20210306,滨湖,阴-小雨,10,5,49,1,东北风,4级,优,11.59,8.386,11.067,3.939,0.025,0.0442,0.809,429.385,13.112,0.00219,5735790.0
2021-03-07,20210307,滨湖,小雨-阴,7,5,49,1,北风,3级,优,11.31,8.329,10.348,4.08,0.025,0.0538,0.94,436.063,18.348,0.00312,5921290.0
2021-03-08,20210308,滨湖,雾-小雨,12,7,59,2,东风,微风,良,10.84,8.241,9.641,10.246,0.0373,0.0466,0.858,438.931,13.054,0.00252,5194040.0
2021-03-09,20210309,滨湖,小雨-多云,11,5,48,1,东风,2级,优,10.75,8.276,10.49,9.349,0.025,0.0501,0.847,437.147,13.645,0.00167,5329720.0
2021-03-10,20210310,滨湖,阴-小雨,16,9,62,2,东南风,微风,良,11.2,8.248,9.357,3.809,0.025,0.043,0.767,437.649,8.25,0.00266,9403590.0
2021-03-11,20210311,滨湖,小雨-阴,11,9,59,2,东南风,3级,良,11.54,8.433,11.247,4.285,0.025,0.0425,0.82,434.636,11.604,0.00205,4076160.0
2021-03-12,20210312,滨湖,阴,12,5,53,2,西北风,3级,良,,,,,,,,,,,
2021-03-13,20210313,滨湖,阴-晴,16,5,69,2,东风,2级,良,11.84,8.445,10.543,3.939,0.025,0.0429,0.76,436.429,9.697,0.00229,6551850.0
2021-03-14,20210314,滨湖,雾-多云,19,10,94,2,东南风,3级,良,12.57,8.646,12.121,4.426,0.025,0.0456,0.761,437.354,9.381,0.00264,6695130.0
2021-03-15,20210315,滨湖,小雨,21,12,75,2,东南风,3级,良,13.22,8.769,12.846,4.63,0.025,0.0453,0.746,434.866,9.224,0.00322,7425780.0
2021-03-16,20210316,滨湖,阴-小雨,14,8,87,2,东北风,微风,良,14.24,8.659,11.526,4.317,0.025,0.0429,0.68,432.372,6.472,0.00226,7563420.0
2021-03-17,20210317,滨湖,小雨-阴,11,9,78,2,东北风,3级,良,13.14,8.507,11.703,4.298,0.025,0.0474,0.76,437.414,16.626,0.00532,6794240.0
2021-03-18,20210318,滨湖,阴-小雨,14,10,62,2,东风,微风,良,12.82,8.414,11.045,4.25,0.025,0.0513,0.808,436.561,16.349,0.00484,6282440.0
2021-03-19,20210319,滨湖,小雨,11,9,46,1,东北风,3级,优,12.82,8.396,10.865,4.235,0.025,0.045,0.772,437.766,14.412,0.0042,5536590.0
2021-03-20,20210320,滨湖,小雨-阴,11,7,49,1,西北风,3级,优,13.07,8.287,9.971,3.97,0.025,0.0466,0.644,437.178,12.52,0.00303,7816360.0
2021-03-21,20210321,滨湖,多云,14,3,116,3,西北风,3级,轻度,12.72,8.264,9.991,4.375,0.0355,0.0509,1.003,443.835,14.775,0.00397,8582500.0
2021-03-22,20210322,滨湖,晴,15,5,64,2,西北风,2级,良,12.77,8.233,10.166,4.195,0.0369,0.0518,1.117,445.362,16.56,0.00354,6178130.0
2021-03-23,20210323,滨湖,多云,18,9,66,2,东南风,3级,良,13.14,8.291,9.873,4.581,0.025,0.05,0.9,444.016,13.522,0.00255,7671930.0
2021-03-24,20210324,滨湖,多云-晴,20,8,59,2,西南风,2级,良,13.64,8.325,9.996,4.577,0.025,0.0515,0.928,445.422,13.209,0.00261,11100000.0
2021-03-25,20210325,滨湖,晴,23,9,70,2,东南风,2级,良,14.87,8.396,10.255,5.017,0.025,0.0428,0.869,445.178,8.561,0.00178,13100000.0
2021-03-26,20210326,滨湖,多云-小雨,24,15,61,2,东南风,4级,良,15.99,8.679,13.076,5.178,0.025,0.0433,0.773,435.982,10.912,0.00513,12600000.0
2021-03-27,20210327,滨湖,小雨-阴,18,11,38,1,西南风,3级,优,16.28,8.505,11.311,4.667,0.025,0.0525,0.917,437.844,20.571,0.00426,4752060.0
2021-03-28,20210328,滨湖,晴,24,12,63,2,西南风,2级,良,16.28,8.345,9.999,4.536,0.025,0.0457,0.942,440.253,19.437,0.00425,5649880.0
2021-03-29,20210329,滨湖,阴,26,15,90,2,东南风,3级,良,17.66,7.892,6.825,4.227,0.025,0.0405,0.746,444.221,9.472,0.00128,3586530.0
2021-03-30,20210330,滨湖,扬沙-小雨,20,12,177,4,东北风,3级,中度,17.84,8.413,10.237,4.866,0.025,0.0454,0.962,439.969,17.873,0.0044,7054180.0
2021-03-31,20210331,滨湖,阴-阵雨,15,14,137,3,东风,4级,轻度,17.84,8.262,9.14,4.536,0.025,0.0568,1.166,440.934,27.937,0.00428,6221330.0
2021-04-01,20210401,滨湖,小雨,15,14,33,1,东北风,微风,优,17.07,8.12,8.491,4.237,0.025,0.0502,1.019,442.209,22.343,0.00426,6524970.0
2021-04-02,20210402,滨湖,阴-多云,18,14,60,2,西北风,2级,良,16.99,7.789,6.109,3.92,0.025,0.0443,0.918,445.153,12.208,0.00156,8718550.0
2021-04-03,20210403,滨湖,小雨-多云,15,9,38,1,西北风,4级,优,17.17,7.911,7.717,4.039,0.0256,0.0468,1.019,443.352,20.511,0.00351,7636440.0
2021-04-04,20210404,滨湖,晴,17,5,50,1,北风,4级,优,16.34,8.045,8.654,3.64,0.0276,0.049,0.976,444.356,21.839,0.00887,5118350.0
2021-04-05,20210405,滨湖,阴,18,10,45,1,东北风,3级,优,16.34,8.133,9.12,4.097,0.025,0.0494,1.071,447.059,16.2,0.0139,6375220.0
2021-04-06,20210406,滨湖,阴,21,10,53,2,东南风,2级,良,16.31,8.269,10.419,3.955,0.025,0.0445,1.012,444.231,23.04,0.01368,6252970.0
2021-04-07,20210407,滨湖,阴-小雨,17,10,45,1,东风,3级,优,16.74,8.407,10.827,4.23,0.025,0.0461,1.025,444.553,23.303,0.01452,7429960.0
2021-04-08,20210408,滨湖,多云-晴,19,6,41,1,东风,微风,优,15.91,8.336,10.198,4.34,0.025,0.0482,1.108,444.497,28.347,0.00393,5824160.0
2021-04-09,20210409,滨湖,晴-多云,20,7,50,1,东北风,3级,优,16.34,8.35,10.212,4.07,0.025,0.046,1.017,443.92,23.05,0.00344,6102820.0
2021-04-10,20210410,滨湖,阴-小雨,20,12,55,2,东风,3级,良,16.51,8.338,9.199,4.097,0.025,0.0545,1.021,447.502,18.179,0.00296,5782200.0
2021-04-11,20210411,滨湖,小雨,17,15,43,1,东南风,3级,优,,,,,,,,,,,
2021-04-12,20210412,滨湖,阴-晴,18,13,39,1,西北风,3级,优,16.61,7.944,6.866,3.867,0.025,0.0451,0.838,448.759,7.652,0.00129,4127210.0
2021-04-13,20210413,滨湖,多云,20,11,71,2,东北风,3级,良,16.53,8.174,8.401,3.728,0.025,0.0417,0.771,464.886,13.377,0.00185,4615740.0
2021-04-14,20210414,滨湖,阴-多云,14,9,44,1,东风,3级,优,16.64,8.242,9.399,3.968,0.025,0.0525,1.001,463.452,22.98,0.00258,5741580.0
2021-04-15,20210415,滨湖,阴-晴,19,11,46,1,东南风,4级,优,15.86,8.291,9.697,3.766,0.025,0.0468,0.897,464.994,17.164,0.00271,5775380.0
2021-04-16,20210416,滨湖,阴-晴,24,12,76,2,南风,2级,良,16.34,8.26,9.395,3.703,0.025,0.0426,0.89,465.803,12.407,0.00181,5384600.0
2021-04-17,20210417,滨湖,阴,20,8,133,3,西北风,3级,轻度,,,,,,,,,,,
2021-04-18,20210418,滨湖,阴-晴,20,10,61,2,东南风,微风,良,17.86,8.395,9.776,3.904,0.025,0.0456,0.891,466.145,17.279,0.00215,6385910.0
2021-04-19,20210419,滨湖,晴-多云,23,11,67,2,东南风,3级,良,18.02,8.322,9.662,3.899,0.025,0.0477,0.906,466.334,17.011,0.00174,6311710.0
2021-04-20,20210420,滨湖,阴-多云,23,15,55,2,东南风,4级,良,18.39,8.348,9.885,3.998,0.025,0.0545,0.839,468.245,18.719,0.00277,6075750.0
2021-04-21,20210421,滨湖,阴-小雨,24,17,52,2,东南风,4级,良,,,,,,,,,,,
2021-04-22,20210422,滨湖,中雨-阴,22,16,44,1,东南风,3级,优,,,,,,,,,,,
2021-04-23,20210423,滨湖,阴-小雨,22,17,61,2,西北风,3级,良,,,,,,,,,,,
2021-04-24,20210424,滨湖,小雨,20,16,61,2,东北风,3级,良,19.16,8.201,8.068,4.11,0.025,0.0554,0.837,469.168,16.124,0.00459,7497550.0
2021-04-25,20210425,滨湖,阴,24,14,57,2,东北风,3级,良,19.08,8.297,9.164,3.936,0.025,0.0582,0.89,469.457,22.511,5e-05,9702180.0
2021-04-26,20210426,滨湖,多云-小雨,25,16,51,2,东南风,3级,良,19.45,8.313,9.382,4.138,0.025,0.0571,0.854,468.868,18.737,0.00587,10200000.0
2021-04-27,20210427,滨湖,中雨-晴,18,14,36,1,东南风,2级,优,20.49,8.478,10.153,4.046,0.025,0.0622,0.892,468.862,18.588,0.00872,10800000.0
2021-04-28,20210428,滨湖,雾-多云,24,13,74,2,西风,2级,良,20.04,8.322,8.575,3.747,0.025,0.0513,0.68,468.581,11.15,0.00369,9822360.0
2021-04-29,20210429,滨湖,阴-晴,23,17,83,2,西南风,3级,良,20.54,8.408,9.083,3.947,0.025,0.0526,0.71,467.536,11.037,0.00668,10300000.0
2021-04-30,20210430,滨湖,晴-雷阵雨,31,16,71,2,西南风,3级,良,21.02,8.414,8.948,4.25,0.025,0.0637,0.861,467.697,18.383,0.00561,8937630.0
2021-05-01,20210501,滨湖,晴,25,14,53,2,西北风,3级,良,21.78,8.421,7.919,4.398,0.025,0.0623,0.921,468.011,15.174,0.00334,10900000.0
2021-05-02,20210502,滨湖,晴-多云,22,14,48,1,东北风,4级,优,22.5,8.324,7.647,4.354,0.025,0.063,0.894,468.968,13.809,0.00295,13400000.0
2021-05-03,20210503,滨湖,阴-中雨,27,20,54,2,东南风,4级,良,,,,,,,,,,,
2021-05-04,20210504,滨湖,小雨-多云,22,14,31,1,西南风,4级,优,21.64,8.417,9.612,4.148,0.025,0.0607,0.836,422.705,17.568,0.00561,12800000.0
2021-05-05,20210505,滨湖,晴-多云,25,16,74,2,西南风,2级,良,21.33,8.13,6.935,4.04,0.025,0.0614,0.82,424.257,17.015,0.00444,14200000.0
2021-05-06,20210506,滨湖,阴-小雨,26,18,62,2,东南风,4级,良,21.55,8.444,9.703,4.222,0.025,0.0548,0.794,420.568,15.986,0.00651,14200000.0
2021-05-07,20210507,滨湖,多云,28,18,89,2,西风,3级,良,21.55,8.223,7.812,4.56,0.025,0.065,0.94,428.416,16.495,0.0036,10900000.0
2021-05-08,20210508,滨湖,阴-晴,30,19,228,5,南风,2级,重度,22.18,8.262,7.6,4.651,0.025,0.0642,0.976,424.188,21.687,0.00322,8752490.0
2021-05-09,20210509,滨湖,晴,33,20,79,2,东南风,2级,良,24.05,7.901,6.762,4.612,0.025,0.0548,0.797,416.43,14.092,0.00386,6496010.0
2021-05-10,20210510,滨湖,多云-雷阵雨,35,22,72,2,东南风,微风,良,25.7,7.592,8.237,4.807,0.025,0.053,0.928,407.411,17.892,0.00466,17800000.0
2021-05-11,20210511,滨湖,阴-小雨,21,19,53,2,北风,2级,良,27.06,8.329,12.73,4.759,0.025,0.0479,0.869,441.403,14.908,0.00828,14600000.0
2021-05-12,20210512,滨湖,中雨-阵雨,21,19,42,1,东北风,2级,优,25.0,8.211,10.855,4.666,0.025,0.0546,0.935,437.407,17.282,0.01038,26900000.0
2021-05-13,20210513,滨湖,阴-雷阵雨,22,20,52,2,东南风,3级,良,,,,,,,,,,,
2021-05-14,20210514,滨湖,小雨-雷阵雨,30,25,54,2,东南风,3级,良,23.57,7.716,8.214,4.229,0.0313,0.0713,1.146,440.257,34.251,0.00856,20600000.0
2021-05-15,20210515,滨湖,小雨-中雨,33,22,38,1,南风,3级,优,24.63,8.007,9.399,4.427,0.025,0.0613,0.969,436.25,23.73,0.00938,19400000.0
2021-05-16,20210516,滨湖,小雨,27,16,24,1,西北风,微风,优,25.6,7.778,8.06,4.437,0.025,0.0613,0.876,441.161,22.286,0.00736,20300000.0
2021-05-17,20210517,滨湖,阴,24,15,35,1,西北风,3级,优,,,,,,,,,,,
2021-05-18,20210518,滨湖,阴-多云,24,17,50,1,东南风,2级,优,,,,,,,,,,,
2021-05-19,20210519,滨湖,小雨,21,17,31,1,东南风,3级,优,,,,,,,,,,,
2021-05-20,20210520,滨湖,阴,18,15,28,1,西北风,3级,优,,,,,,,,,,,
2021-05-21,20210521,滨湖,多云,27,18,73,2,东南风,3级,良,,,,,,,,,,,
2021-05-22,20210522,滨湖,多云-小雨,27,18,56,2,东南风,4级,良,23.15,8.395,9.591,4.491,0.025,0.0711,0.902,436.404,21.741,0.02378,26100000.0
2021-05-23,20210523,滨湖,大雨-小雨,19,18,29,1,东风,3级,优,,,,,,,,,,,
2021-05-24,20210524,滨湖,阴-多云,28,20,67,2,西风,微风,良,22.91,7.946,6.736,,0.025,0.0795,1.003,438.019,27.836,0.01209,18200000.0
2021-05-25,20210525,滨湖,多云-小雨,31,19,88,2,西南风,3级,良,24.08,8.313,8.232,4.335,0.025,0.0619,0.82,436.583,21.42,0.01102,16200000.0
2021-05-26,20210526,滨湖,大雨-多云,20,19,45,1,东北风,3级,优,,,,,,,,,,,
2021-05-27,20210527,滨湖,阴-多云,29,22,42,1,西南风,3级,优,,,,,,,,,,,
2021-05-28,20210528,滨湖,阴-多云,29,20,56,2,西南风,3级,良,,,,,,,,,,,
2021-05-29,20210529,滨湖,阴-晴,29,20,60,2,东南风,3级,良,24.14,8.191,8.086,4.181,0.025,0.0698,0.923,431.703,32.07,0.0175,20100000.0
2021-05-30,20210530,滨湖,多云,32,20,67,2,南风,2级,良,,,,,,,,,,,
2021-05-31,20210531,滨湖,多云-晴,31,21,57,2,东南风,3级,良,26.6,8.303,10.419,4.896,0.025,0.0608,0.869,421.101,29.76,0.01788,17000000.0
2021-06-01,20210601,滨湖,晴-阵雨,29,21,34,1,东南风,4级,优,,,,,,,,,,,
2021-06-02,20210602,滨湖,阴-阵雨,26,21,26,1,东南风,4级,优,,,,,,,,,,,
2021-06-03,20210603,滨湖,阴-阵雨,26,19,58,2,西北风,3级,良,,,,,,,,,,,
2021-06-04,20210604,滨湖,阴-多云,26,18,53,2,西南风,3级,良,,,,,,,,,,,
2021-06-05,20210605,滨湖,晴,32,19,75,2,南风,3级,良,,,,,,,,,,,
2021-06-06,20210606,滨湖,晴,33,19,87,2,东南风,3级,良,,,,,,,,,,,
2021-06-07,20210607,滨湖,阴-多云,35,21,77,2,东南风,3级,良,,,,,,,,,,,
2021-06-08,20210608,滨湖,阴-多云,30,24,35,1,东南风,3级,优,,,,,,,,,,,
2021-06-09,20210609,滨湖,阴-雷阵雨,32,24,49,1,东南风,3级,优,,,,,,,,,,,
2021-06-10,20210610,滨湖,阴,28,24,27,1,东南风,3级,优,,,,,,,,,,,
2021-06-11,20210611,滨湖,阴-多云,32,23,76,2,东南风,2级,良,,,,,,,,,,,
2021-06-12,20210612,滨湖,多云-雷阵雨,33,24,41,1,东南风,3级,优,,,,,,,,,,,
2021-06-13,20210613,滨湖,阴-小雨,28,25,29,1,西南风,2级,优,,,,,,,,,,,
2021-06-14,20210614,滨湖,阴-小雨,31,25,34,1,东南风,3级,优,,,,,,,,,,,
2021-06-15,20210615,滨湖,阴-小雨,33,24,33,1,西南风,3级,优,,,,,,,,,,,
2021-06-16,20210616,滨湖,阴-雷阵雨,29,23,31,1,东北风,2级,优,,,,,,,,,,,
2021-06-17,20210617,滨湖,小雨,26,24,33,1,东南风,2级,优,,,,,,,,,,,
2021-06-18,20210618,滨湖,阴-小雨,26,22,38,1,西北风,3级,优,,,,,,,,,,,
2021-06-19,20210619,滨湖,小雨-阴,23,20,28,1,东南风,2级,优,27.03,7.516,5.047,5.235,0.1425,0.0703,0.86,427.57,23.282,0.01036,10800000.0
2021-06-20,20210620,滨湖,阴-多云,29,19,50,1,东南风,2级,优,26.31,7.487,5.113,3.972,0.1722,0.0827,1.265,428.243,28.038,0.01247,11800000.0
2021-06-21,20210621,滨湖,多云-晴,31,21,64,2,东南风,2级,良,26.66,7.745,6.596,4.029,0.0881,0.0886,0.923,427.713,22.256,0.0145,12000000.0
2021-06-22,20210622,滨湖,晴-多云,32,20,63,2,东南风,3级,良,,,,,,,,,,,
2021-06-23,20210623,滨湖,晴-多云,34,21,55,2,东南风,3级,良,27.93,8.543,11.63,5.304,0.025,0.0533,1.534,408.008,18.198,0.01912,16500000.0
2021-06-24,20210624,滨湖,多云,34,23,58,2,东南风,3级,良,28.61,8.474,10.361,5.048,0.025,0.073,0.647,408.645,17.849,0.029,12600000.0
2021-06-25,20210625,滨湖,多云-雷阵雨,33,24,51,2,东南风,4级,良,28.3,8.378,8.895,4.628,0.025,0.0651,0.977,410.309,24.962,0.02253,12700000.0
2021-06-26,20210626,滨湖,阴-小雨,28,24,30,1,东南风,3级,优,27.96,8.301,7.893,4.547,0.025,0.0344,0.781,411.048,21.667,0.02162,13600000.0
2021-06-27,20210627,滨湖,阴-小雨,26,23,26,1,东南风,2级,优,27.32,7.998,7.098,4.394,0.025,0.0698,0.685,415.904,23.26,0.02216,14300000.0
