date,ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-01-17,0.0750271826982498,0.0933176353573799,0.5186518430709839,-0.0195353757590055,0.0498558357357978,0.0188554413616657,1540.0,1857.0,1276.0,1483.0,1931.0,1831.0,1530.0,5.8,7.58,12.34,2.88,0.025,0.022,0.27,382.9,32.9,0.001,1728020.0
2021-01-18,0.052173912525177,0.1281611621379852,0.8503981828689575,-0.0241008531302213,0.0682175233960151,0.024685138836503,1017.0,1316.0,872.0,968.0,1381.0,1348.0,1123.0,5.6,7.59,12.38,2.66,0.025,0.018,0.38,383.2,23.3,0.001,1228080.0
2021-01-19,0.095343679189682,0.1139383688569068,0.4594163298606872,-0.0213611517101526,0.0611720904707908,0.0278779920190572,1567.0,1970.0,1224.0,1482.0,2056.0,2005.0,1606.0,6.6,7.59,12.13,2.74,0.025,-1.0,0.37,383.8,19.6,0.001,1350780.0
2021-01-20,0.0259579736739397,0.0742049440741539,1.8200000524520876,0.0315844416618347,0.0584762878715992,0.0127862030640244,1703.0,1976.0,1576.0,1660.0,1855.0,1843.0,1532.0,6.5,7.58,11.9,3.13,0.025,0.02,0.36,381.2,36.0,0.001,1758260.0
2021-01-21,0.0293342694640159,0.015731081366539,1.3418079614639282,0.0266967955976724,0.0196479745209217,0.0071162316016852,5944.0,6134.0,5526.0,5860.0,5815.0,3933.0,2356.0,8.3,7.57,11.56,3.34,0.025,0.023,0.36,376.3,35.4,0.003,2123920.0
2021-01-22,-0.0051665776409208,0.0004773839318659,-0.0041335122659802,0.0574582144618034,0.0202502254396677,-5.969792982796207e-05,8375.0,8383.0,8463.0,8376.0,7472.0,5466.0,3483.0,9.1,7.62,11.56,3.11,0.025,0.023,0.38,373.7,36.3,0.003,2417440.0
2021-01-23,-0.0631345212459564,-0.0167241841554641,0.0461515933275222,0.0671276301145553,0.0118727050721645,-0.0138185564428567,5745.0,5556.0,6702.0,5906.0,4857.0,3606.0,2200.0,9.1,7.56,11.1,3.14,0.025,0.022,0.37,373.4,33.0,0.003,2570630.0
2021-01-24,0.0062404661439359,0.0084022227674722,-0.1291128695011139,0.0186173859983682,0.0120525686070322,0.0041858232580125,7317.0,7441.0,7166.0,7256.0,7169.0,5829.0,3653.0,8.7,7.53,10.9,3.12,0.025,0.021,0.37,374.7,31.3,0.003,2584870.0
2021-01-25,-0.0038510912563651,0.0117907728999853,-0.1216525137424469,0.0112306233495473,0.011589235626161,0.0028911018744111,6244.0,6393.0,6256.0,6208.0,6251.0,5704.0,4488.0,9.0,7.52,10.72,2.93,0.025,0.019,0.35,376.3,25.2,0.002,1670680.0
2021-01-26,0.0105404797941446,0.0027888664044439,-0.055386621505022,0.0424056388437747,0.0166860241442918,0.0058466629125177,9118.0,9169.0,8824.0,9012.0,8423.0,6713.0,4580.0,,,,,,,,,,,
2021-01-27,-0.0253642741590738,0.0262857135385274,-0.1031852811574935,0.043882593512535,0.032545942813158,-0.0290598291903734,1704.0,1796.0,1900.0,1806.0,1645.0,1480.0,1176.0,,,,,,,,,,,
2021-01-28,0.0215523522347211,0.0137328337877988,,0.0140845067799091,0.0138592896983027,0.0067256637848913,7110.0,7308.0,6719.0,7015.0,7105.0,6699.0,5053.0,9.3,7.44,10.85,3.13,0.025,0.019,0.35,383.3,29.8,0.003,2166230.0
2021-01-29,0.0667420849204063,0.1027703285217285,0.5366308689117432,-0.0459992252290248,0.0442040637135505,0.0313302502036094,1004.0,1234.0,825.0,943.0,1353.0,1362.0,1149.0,8.8,7.5,10.84,4.08,0.025,0.028,0.46,386.7,54.0,0.003,2940490.0
2021-01-30,0.126953125,0.1143200993537902,0.3600121140480041,-0.0182357933372259,0.0627135410904884,0.0305236633867025,1840.0,2315.0,1341.0,1731.0,2401.0,2266.0,1787.0,8.3,7.58,11.02,3.42,0.025,0.022,0.44,389.0,29.0,0.002,2292970.0
2021-01-31,0.0007388798403553,0.0083533087745308,-0.1020589247345924,0.0293637849390506,0.0158105213195085,0.0039711720310151,6826.0,6941.0,6762.0,6772.0,6545.0,4589.0,2668.0,9.0,7.56,10.88,3.3,0.025,0.019,0.39,387.1,30.3,0.002,2327860.0
2021-02-01,-0.0049791568890213,0.0004072845622431,-0.0035321426112204,0.1488707810640335,0.0491703860461711,-0.0001745911722537,8590.0,8597.0,8679.0,8593.0,6369.0,2330.0,1141.0,9.5,7.56,10.79,3.27,0.025,0.018,0.4,386.3,27.1,0.002,2095150.0
2021-02-02,0.043301485478878,0.075541466474533,0.9265658855438232,0.0024618415627628,0.0480617582798004,0.0113658253103494,2625.0,3054.0,2353.0,2566.0,3039.0,2925.0,2324.0,9.2,7.53,10.58,3.11,0.025,0.019,0.41,385.0,23.1,0.002,2084690.0
2021-02-03,,,,,,,,,,,,,,9.4,7.58,10.81,3.27,0.025,0.018,0.44,386.6,19.0,0.002,1785830.0
2021-02-04,0.0669593885540962,0.1333519667387008,0.6754460334777832,-0.0212457757443189,0.0724271684885025,0.0305851064622402,1550.0,2027.0,1275.0,1458.0,2115.0,2038.0,1657.0,10.31,7.601,10.715,3.495,0.025,0.0186,0.407,384.031,22.02,0.00199,2089650.0
2021-02-05,-0.0112625965848565,-0.0076450509950518,0.0465000420808792,0.0800891518592834,0.0222190972417593,-0.0083965873345732,7381.0,7269.0,7677.0,7506.0,6191.0,4576.0,2646.0,10.25,7.663,10.85,3.35,0.025,0.0214,0.436,386.264,20.669,0.00202,2027660.0
2021-02-06,0.0744506418704986,0.1102172136306762,0.7123050093650818,-0.009806266054511,0.0638385191559791,0.0063694268465042,1659.0,2070.0,1411.0,1638.0,2111.0,2013.0,1592.0,9.99,7.626,10.568,3.121,0.025,0.0187,0.457,385.475,18.195,0.00218,1697300.0
2021-02-07,0.0670299753546714,0.1218872889876365,0.7793295979499817,-0.0291115306317806,0.0624564103782177,0.0131048383191227,1005.0,1284.0,856.0,979.0,1361.0,1276.0,1066.0,12.29,7.695,10.59,3.349,0.025,0.0203,0.464,389.644,15.541,0.0025,1641190.0
2021-02-08,0.0096563724800944,0.0115512963384389,-0.1590480655431747,0.0613160952925682,0.0289032701402902,-0.0023318075109273,5776.0,5911.0,5692.0,5803.0,5228.0,2796.0,1440.0,12.22,7.706,10.489,3.372,0.025,0.0221,0.434,397.506,34.29,0.00231,2163600.0
2021-02-09,0.0985626280307769,0.1460258811712265,0.5208333134651184,-0.0214646458625793,0.0795659720897674,0.0382022485136985,1155.0,1550.0,878.0,1070.0,1618.0,1544.0,1285.0,10.73,7.746,10.492,3.537,0.025,0.0205,0.461,408.667,20.333,0.00285,2138140.0
2021-02-10,-0.0251381713896989,0.0090734120458364,-0.0477522686123847,0.0514755025506019,0.0239243116229772,-0.005701673682779,5406.0,5505.0,5750.0,5468.0,4966.0,2607.0,1404.0,10.58,7.764,10.717,3.447,0.025,0.0205,0.497,408.072,17.679,0.00277,2088640.0
2021-02-11,0.0030897208489477,-0.0096200099214911,0.0929260104894638,0.1710507571697235,0.048564039170742,-0.0026726850774139,8396.0,8236.0,8389.0,8441.0,5830.0,2438.0,1230.0,10.49,7.742,10.67,3.481,0.025,0.0201,0.477,401.775,18.358,0.00292,2000540.0
2021-02-12,0.0022244467400014,0.0055297017097473,-0.070012480020523,0.065993383526802,0.0264700129628181,0.0039241695776581,9082.0,9183.0,8971.0,9011.0,8046.0,5511.0,2681.0,10.71,7.687,10.49,3.409,0.025,0.0224,0.61,402.966,17.658,0.0036,2595440.0
2021-02-13,0.026879271492362,0.0144175319001078,,0.0056456797756254,0.011245047673583,0.0054419767111539,6836.0,7036.0,6408.0,6762.0,6957.0,6712.0,5463.0,11.26,7.719,10.506,3.574,0.025,0.0231,0.591,403.471,16.077,0.00311,2556920.0
2021-02-14,0.0,0.0101255569607019,-0.1171948239207267,0.0173778254538774,0.012721998617053,0.0028723841533064,6110.0,6235.0,6075.0,6075.0,6022.0,4901.0,3031.0,12.31,7.786,10.603,3.603,0.025,0.0208,0.58,401.281,14.817,0.0032,2078460.0
2021-02-15,0.0159106291830539,0.0101539473980665,-0.2645051181316376,0.0119770299643278,0.0108088869601488,0.0034866344649344,6044.0,6168.0,5814.0,6002.0,6022.0,5924.0,4721.0,13.11,7.795,10.378,3.562,0.025,0.0211,0.669,401.872,15.272,0.00314,2164360.0
2021-02-16,0.0113060427829623,0.1085403189063072,,-0.0151148727163672,0.0606449395418167,0.0049865744076669,1310.0,1629.0,1268.0,1297.0,1679.0,1557.0,1297.0,11.97,7.762,10.131,3.492,0.025,0.021,0.697,408.019,16.225,0.00226,1768420.0
2021-02-17,0.0234564170241355,0.0186202470213174,62.14285659790039,0.0185475815087556,0.0185941103845834,0.0084304669871926,6878.0,7139.0,6453.0,6763.0,6879.0,6770.0,5555.0,11.64,7.829,10.509,3.446,0.025,0.0205,0.635,409.228,18.848,0.00167,1580860.0
2021-02-18,0.1084440648555755,0.1342072337865829,0.4594016969203949,-0.0347941555082798,0.0670122951269149,0.0350746251642704,1387.0,1817.0,1040.0,1293.0,1948.0,1858.0,1549.0,10.23,7.838,10.72,3.395,0.025,0.0161,0.575,412.009,12.239,0.0013,1191140.0
2021-02-19,0.0616714693605899,0.1557743996381759,1.029585838317871,-0.0015467903576791,0.0937889367341995,0.0118025755509734,943.0,1291.0,814.0,921.0,1295.0,1253.0,1017.0,9.99,7.82,10.848,3.366,0.025,0.0181,0.598,413.955,16.502,0.00115,1340440.0
2021-02-20,0.105156309902668,0.1710788458585739,0.5941083431243896,-0.028341993689537,0.0905762389302253,0.0337238200008869,1456.0,2057.0,1102.0,1361.0,2177.0,2080.0,1686.0,10.86,7.779,11.144,3.383,0.025,0.0145,0.509,411.661,19.109,0.0016,1659530.0
2021-02-21,0.0481347776949405,0.1508998572826385,0.9784560203552246,-0.0455415248870849,0.0715773776173591,0.0273590181022882,920.0,1247.0,791.0,871.0,1366.0,1354.0,1218.0,12.33,7.78,10.955,3.265,0.025,0.0138,0.501,407.359,17.047,0.0015,1274720.0
2021-02-22,0.0505542047321796,0.0883032828569412,0.9390363693237304,-0.0125838927924633,0.0497279800474643,0.0074074072763323,1972.0,2354.0,1756.0,1943.0,2414.0,1989.0,1426.0,14.26,7.797,10.668,3.341,0.025,0.0143,0.523,405.922,21.93,0.00153,1697090.0
2021-02-23,0.0519877672195434,0.1265017688274383,1.024613618850708,-0.0262675620615482,0.0663310214877128,0.0131147541105747,1236.0,1594.0,1085.0,1204.0,1680.0,1507.0,1208.0,13.64,7.852,10.362,4.533,0.025,0.0266,0.505,406.175,51.292,0.00189,1101660.0
2021-02-24,,,,,,,,,,,,,,12.63,7.806,10.056,3.6,0.025,0.0196,0.451,403.758,41.959,0.00158,1968410.0
2021-02-25,0.0044620162807404,0.0013401831965893,-0.0172488149255514,0.1517019867897033,0.0506760850548744,0.002803633455187,8942.0,8966.0,8813.0,8892.0,6604.0,2311.0,1140.0,12.65,7.703,10.136,3.709,0.025,0.0218,0.52,409.634,32.73,0.00234,2484110.0
2021-02-26,-0.0238332264125347,-0.0040826275944709,0.0210480019450187,0.1139585599303245,0.0353776477277278,-0.0057922047562897,8239.0,8172.0,8742.0,8335.0,6500.0,2913.0,1681.0,12.54,7.666,9.916,4.841,0.025,0.0251,0.614,411.428,44.588,0.00309,3460330.0
2021-02-27,0.0154079608619213,0.0080810375511646,-0.1678883880376815,0.0331875197589397,0.0169691853225231,0.0009188009425997,8715.0,8857.0,8435.0,8699.0,8288.0,6722.0,4649.0,11.55,7.662,10.109,3.762,0.025,0.0198,0.543,414.263,30.206,0.00281,1616680.0
2021-02-28,-0.01154191698879,0.0106707317754626,-0.0809333622455596,0.0282692983746528,0.016930503770709,-0.0008397480705752,7139.0,7293.0,7318.0,7151.0,6892.0,5901.0,3587.0,12.2,7.677,10.123,3.312,0.025,0.0153,0.378,406.622,17.128,0.00168,586836.0
2021-03-01,0.0088524771854281,0.001986363902688,-0.0370815806090831,0.0315021537244319,0.0124055938795208,0.0065515185706317,9295.0,9332.0,9013.0,9174.0,8762.0,6802.0,4465.0,12.83,7.669,10.054,3.268,0.025,0.0155,0.418,407.081,17.239,0.00229,3025980.0
2021-03-02,0.0607375279068946,0.156093493103981,0.977011501789093,-0.0438384525477886,0.0752305835485458,0.016591252759099,1011.0,1385.0,866.0,978.0,1512.0,1504.0,1406.0,11.73,7.628,10.08,4.533,0.025,0.0255,0.574,412.466,59.858,0.00233,3340380.0
2021-03-03,0.0530164539813995,0.0927021726965904,1.1396702527999878,0.0072727273218333,0.0603570006787776,-0.0008688097586855,2300.0,2770.0,2072.0,2304.0,2730.0,2230.0,1507.0,11.57,7.635,10.269,3.625,0.025,0.0216,0.532,413.964,30.215,0.00195,2439740.0
2021-03-04,0.0154018485918641,0.0709095448255539,9.188311576843262,0.0016404968919232,0.0449195019900798,0.0111808013170957,1854.0,2137.0,1758.0,1813.0,2130.0,2002.0,1533.0,10.82,7.678,10.507,2.99,0.025,0.0203,0.613,418.226,25.273,0.00214,2786740.0
2021-03-05,-0.0082307076081633,-0.0028518289327621,0.025419982150197,0.0844852030277252,0.0268919635564088,0.0046580955386161,8088.0,8042.0,8146.0,8013.0,6789.0,3328.0,2048.0,12.31,7.757,10.582,3.482,0.025,0.0209,0.621,416.827,24.858,0.00319,3093060.0
2021-03-06,0.0086602736264467,0.0093510588631033,-0.1851025819778442,0.0396286621689796,0.0200355872511863,0.0066399541683495,8793.0,8959.0,8528.0,8677.0,8276.0,6675.0,4452.0,11.95,7.75,10.396,3.316,0.025,0.0196,0.626,418.999,21.923,0.00279,3239930.0
2021-03-07,-0.0107377897948026,0.0041401833295822,-0.0305507741868495,0.0698974803090095,0.0268388800323009,-0.0016952124424278,8539.0,8610.0,8754.0,8568.0,7485.0,6036.0,4529.0,11.17,7.695,10.343,3.533,0.025,0.0222,0.435,412.77,32.396,0.00204,2653910.0
2021-03-08,0.0198731496930122,0.0224287081509828,,0.0380611568689346,0.0279966238886117,0.0059347180649638,6102.0,6382.0,5795.0,6030.0,5914.0,6201.0,4697.0,10.4,7.657,10.369,3.038,0.035,0.0175,0.437,410.578,18.501,0.00172,2234800.0
2021-03-09,-0.0045941807329654,0.0072559365071356,-0.0724828690290451,0.0273834355175495,0.0144036123529076,0.0033333334140479,7525.0,7635.0,7544.0,7475.0,7228.0,6217.0,4310.0,10.75,7.713,10.556,2.941,0.0321,0.0161,0.415,412.312,16.262,0.00193,2866600.0
2021-03-10,0.0744754448533058,0.0899868458509445,0.5028343200683594,0.0113299638032913,0.0603262335062027,0.0193602684885263,2422.0,2901.0,2007.0,2330.0,2836.0,2779.0,2304.0,,,,,,,,,,,
2021-03-11,0.0008356213220395,-0.0046377158723771,0.0430552437901496,0.2039047181606292,0.061495117843151,-0.002630949486047,8340.0,8263.0,8370.0,8384.0,5464.0,1794.0,854.0,,,,,,,,,,,
2021-03-12,-0.0289264749735593,0.005999858956784,-0.0326070263981819,0.0406717769801616,0.0182008296251297,0.000568424060475,7041.0,7126.0,7452.0,7033.0,6569.0,6217.0,4357.0,,,,,,,,,,,
2021-03-13,0.0578713081777095,0.1263020783662796,0.9211775660514832,-0.0100143058225512,0.0731551200151443,0.013212532736361,1342.0,1730.0,1164.0,1307.0,1765.0,1689.0,1379.0,12.47,7.754,9.83,3.112,0.025,0.0183,0.553,416.109,20.459,0.00319,3251490.0
2021-03-14,,,,,,,,,,,,,,12.95,7.844,10.217,2.933,0.025,0.0149,0.592,413.832,14.754,0.00226,2581990.0
2021-03-15,0.0428360402584075,0.1416541337966919,1.5890687704086304,-0.0328662432730197,0.0720746144652366,0.0052835503593087,1427.0,1898.0,1296.0,1412.0,2027.0,1928.0,1526.0,13.82,7.903,10.203,3.154,0.025,0.0156,0.564,415.963,14.374,0.00184,1903930.0
2021-03-16,-0.0133868809789419,-0.0047268909402191,0.0254716984927654,0.0581665895879268,0.0170138962566852,-0.0134937688708305,5739.0,5685.0,6056.0,5896.0,5060.0,3343.0,1729.0,15.36,7.879,9.705,2.83,0.0277,0.0158,0.645,413.701,15.243,0.00195,875942.0
2021-03-17,0.008584919385612,0.004855393897742,-0.0718600302934646,0.0251992251724004,0.0120786922052502,0.0015580736799165,7071.0,7140.0,6929.0,7049.0,6789.0,4920.0,3183.0,14.41,7.898,9.594,3.023,0.025,0.015,0.728,415.633,15.183,0.00184,856934.0
2021-03-18,0.0052119186148047,0.0332831889390945,-0.5555555820465088,0.0014579916605725,0.0216065235435962,0.0029262583702802,5141.0,5495.0,5058.0,5111.0,5479.0,5241.0,3853.0,13.58,7.811,9.933,2.874,0.0252,0.0146,0.789,431.704,13.109,0.0023,2284850.0
2021-03-19,-0.0317694880068302,0.0113849621266126,-0.0619426853954792,0.0686760544776916,0.0312692411243915,0.0024738344363868,7902.0,8084.0,8379.0,7863.0,7045.0,6020.0,4021.0,13.83,7.84,10.099,2.933,0.025,0.0157,0.785,432.424,14.735,0.00251,753065.0
2021-03-20,0.0133862169459462,0.0092534171417355,-0.4265632629394531,0.0637849792838096,0.0282105635851621,0.0120300753042101,9422.0,9598.0,8955.0,9198.0,8447.0,6147.0,3510.0,13.65,7.816,9.993,2.79,0.025,0.0149,0.773,430.216,13.961,0.00231,2423340.0
2021-03-21,-7.291286601684988e-05,0.0112247802317142,-0.1541162729263305,0.0390539467334747,0.0210605971515178,0.0073827444575726,6959.0,7117.0,6858.0,6857.0,6582.0,4245.0,2539.0,12.82,7.756,10.039,3.566,0.025,0.0231,0.846,428.258,57.708,0.00285,3698980.0
2021-03-22,0.1505016684532165,0.1792482137680053,0.4568487703800201,-0.0124869924038648,0.102273978292942,0.0463366322219371,1321.0,1898.0,889.0,1204.0,1946.0,1868.0,1521.0,12.73,7.755,10.17,3.353,0.025,0.0247,0.912,429.842,48.99,0.00274,3341830.0
2021-03-23,,,,,,,,,,,,,,13.28,7.804,10.304,2.997,0.025,0.0193,0.939,432.263,27.44,0.00222,3000800.0
2021-03-24,,,,,,,,,,,,,,14.04,7.964,10.288,2.972,0.025,0.0201,0.916,433.093,27.119,0.0026,2672900.0
2021-03-25,0.1345291435718536,0.1851851791143417,0.531343936920166,-0.0059617194347083,0.1085189580917358,0.036649215966463,1089.0,1584.0,772.0,1012.0,1603.0,1592.0,1416.0,16.05,7.99,10.495,3.028,0.025,0.0214,1.038,431.653,22.599,0.004,3074100.0
2021-03-26,0.1605465412139892,0.2210920751094818,0.5673856139183044,-0.0021872266661375,0.1301369220018386,0.0341151393949985,1455.0,2281.0,983.0,1359.0,2291.0,2152.0,1706.0,16.22,8.126,10.23,2.918,0.025,0.0173,0.903,432.354,16.093,0.00284,2495970.0
2021-03-27,0.00947867333889,0.0167152713984251,-0.3814935088157654,0.0328780971467494,0.0224698763340711,0.006993006914854,6912.0,7147.0,6688.0,6816.0,6692.0,5589.0,3444.0,17.28,8.037,9.517,3.129,0.025,0.023,1.049,433.768,21.908,0.00306,1693790.0
2021-03-28,,,,,,,,,,,,,,17.08,7.934,9.114,3.553,0.025,0.0261,1.025,433.441,34.247,0.00341,2423460.0
2021-03-29,,,,,,,,,,,,,,19.54,8.051,9.154,3.02,0.025,0.0192,0.832,434.898,19.86,0.00323,1569690.0
2021-03-30,-0.0104652624577283,0.0291905663907527,-0.1807989925146103,0.0481630526483058,0.0359346754848957,-0.0150025868788361,3808.0,4037.0,4007.0,3924.0,3666.0,2221.0,1302.0,19.2,8.148,8.816,2.974,0.025,0.0201,0.922,435.994,24.8,0.00285,1338370.0
2021-03-31,0.0134617760777473,0.0104110892862081,-0.2887788712978363,0.0741888582706451,0.0324585251510143,0.0067179081961512,8317.0,8492.0,7988.0,8206.0,7319.0,3707.0,1796.0,18.37,8.132,8.742,2.912,0.025,0.0195,1.456,437.818,21.87,0.0034,1657680.0
2021-04-01,0.0088237011805176,0.0145600819960236,-0.26006880402565,0.07284926623106,0.0347806997597217,0.0037509377580136,8697.0,8954.0,8481.0,8632.0,7738.0,6062.0,3951.0,17.46,8.106,8.841,3.048,0.025,0.0211,1.133,435.683,21.164,0.00396,1952780.0
2021-04-02,0.0142500605434179,0.0290948282927274,-0.6813266277313232,0.0054143480956554,0.0204504411667585,0.0006346184527501,6307.0,6685.0,6122.0,6299.0,6613.0,5767.0,3613.0,17.41,8.044,8.63,3.074,0.025,0.0184,0.947,435.684,28.818,0.0038,1844320.0
2021-04-03,-0.0060278526507318,-0.0007417611777782,0.0053813038393855,0.0295883826911449,0.0099589182063937,-0.0063131311908364,4722.0,4715.0,4840.0,4782.0,4444.0,3916.0,2598.0,17.94,8.117,8.888,3.123,0.025,0.0203,1.342,436.239,24.353,0.00224,1429710.0
2021-04-04,,,,,,,,,,,,,,16.71,8.009,8.846,3.545,0.025,0.0178,1.214,435.483,45.415,0.00206,2048800.0
2021-04-05,0.1361545473337173,0.1903216242790222,0.5027279853820801,-0.0263094380497932,0.102129615843296,0.0525508262217044,1372.0,2017.0,939.0,1235.0,2126.0,2023.0,1740.0,16.1,7.813,9.59,3.057,0.025,0.0226,1.294,425.887,47.578,0.0034,1910140.0
2021-04-06,,,,,,,,,,,,,,16.73,7.944,10.117,2.931,0.025,0.0163,1.119,422.481,17.808,0.00261,1172640.0
2021-04-07,0.0057163597084581,0.0251644011586904,-0.379328578710556,0.0248049777001142,0.0250351019203662,0.0015313936164602,5559.0,5846.0,5479.0,5542.0,5563.0,3954.0,2551.0,17.73,8.025,10.222,3.061,0.025,0.015,1.069,422.188,19.239,0.00264,708098.0
2021-04-08,-0.0120253162458539,0.1623883992433548,,0.0195790510624647,0.1066391989588737,-0.0195950362831354,1501.0,2083.0,1599.0,1561.0,2003.0,1821.0,1455.0,16.36,7.991,9.896,2.98,0.025,0.0148,1.163,343.0,16.807,0.00301,1737260.0
2021-04-09,0.1655450910329818,0.223089799284935,0.5591277480125427,-0.0015934441471472,0.1315063387155532,0.0349182747304439,1393.0,2193.0,930.0,1299.0,2200.0,2021.0,1630.0,16.83,8.013,10.207,2.981,0.025,0.0146,1.086,419.856,22.67,0.0022,1125230.0
2021-04-10,-0.0047774706035852,0.1058020442724227,,-0.0397154726088047,0.0486486367881298,-0.0035496957134455,1965.0,2430.0,1998.0,1979.0,2631.0,2394.0,1891.0,17.26,8.075,9.558,2.912,0.025,0.0144,0.792,416.254,8.635,0.00144,699982.0
2021-04-11,0.0107737509533762,0.0078572230413556,-0.1474615484476089,0.042433388531208,0.0200257059186697,0.0038044403772801,8839.0,8979.0,8585.0,8772.0,8248.0,6553.0,4170.0,17.18,8.015,9.414,2.704,0.025,0.0142,0.576,416.468,9.444,0.00139,852859.0
2021-04-12,0.0167876332998275,0.0098873060196638,-0.3976058065891266,0.0647909417748451,0.0289698485285043,0.0074098110198974,9313.0,9499.0,8873.0,9176.0,8343.0,5447.0,2694.0,,,,,,,,,,,
2021-04-13,0.0169981122016906,0.0312598012387752,,0.0698481574654579,0.0448138751089572,0.0060803475789725,4633.0,4932.0,4424.0,4577.0,4288.0,4105.0,3193.0,,,,,,,,,,,
