date,ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-04-01,-0.0038106236606836,0.0137380007654428,-0.1218268945813179,0.0889108404517173,0.0395493395626544,-0.0027897246181964,8579.0,8818.0,8693.0,8627.0,7378.0,4776.0,2609.0,17.05,8.68,9.104,3.45,0.0257,0.076,1.524,426.3,27.3,0.03376,5595030.0
2021-04-02,0.0102983489632606,0.03309166431427,-0.8199928998947144,0.0043265875428915,0.0225581005215644,0.0047739818692207,6735.0,7196.0,6535.0,6671.0,7134.0,6567.0,4853.0,16.7,8.47,8.957,2.41,0.0326,0.0635,1.633,428.0,26.2,0.03563,8234380.0
2021-04-03,0.0185840129852294,0.018901890143752,2.5526742935180664,0.0283430237323045,0.0222774967551231,0.0158434305340051,8175.0,8490.0,7631.0,7920.0,8022.0,6487.0,4149.0,17.37,8.66,10.204,2.76,0.025,0.0536,1.613,433.8,25.5,0.02449,4287640.0
2021-04-04,,,,,,,,,,,,,,16.19,8.49,9.226,2.28,0.0352,0.0574,1.691,434.9,31.9,0.02267,4305240.0
2021-04-05,,,,,,,,,,,,,,15.97,8.65,10.04,2.9,0.0303,0.0758,1.539,424.3,28.1,0.02598,4530330.0
2021-04-06,,,,,,,,,,,,,,16.38,8.68,10.752,3.03,0.031,0.0466,1.32,421.6,24.8,0.02228,4077460.0
2021-04-07,0.0103639056906104,0.024324120953679,-0.4130434691905975,0.074407584965229,0.0417904816567897,-0.0003857726987916,6478.0,6801.0,6350.0,6483.0,5859.0,2424.0,1233.0,17.11,8.72,10.057,2.91,0.0373,0.0596,1.344,422.0,26.2,0.02266,3900400.0
2021-04-08,0.0024679170455783,0.2330491244792938,,0.0508650504052639,0.1606769561767578,-0.0362244881689548,1889.0,3037.0,2021.0,2031.0,2743.0,2385.0,1779.0,16.18,8.71,9.46,2.67,0.0358,0.0481,1.571,423.7,26.5,0.02465,4574330.0
2021-04-09,,,,,,,,,,,,,,16.65,8.72,9.564,2.6,0.0322,0.0462,1.439,424.1,24.9,0.02201,3967200.0
2021-04-10,0.810983419418335,0.5419020652770996,0.6723916530609131,0.032634399831295,0.3096082210540771,0.1569560021162033,973.0,3275.0,74.0,709.0,3068.0,2326.0,1619.0,16.86,8.76,9.523,2.84,0.0292,0.0488,1.217,421.4,26.6,0.02174,4100170.0
2021-04-11,0.0066568884067237,0.0069041699171066,-0.1050773337483406,0.0482433438301086,0.021391512826085,0.0037963376380503,8990.0,9115.0,8804.0,8922.0,8276.0,6729.0,4874.0,17.04,8.7,9.099,3.01,0.0312,0.0571,1.271,429.1,27.8,0.02512,4368310.0
2021-04-12,0.0056275003589689,0.0173524394631385,-0.2741433084011078,0.0656843855977058,0.0342224910855293,0.003962124697864,7475.0,7739.0,7333.0,7416.0,6785.0,4256.0,2372.0,16.54,8.36,8.556,2.27,0.0365,0.0476,1.402,444.3,26.4,0.01516,3417780.0
2021-04-13,-0.054173145443201,0.0917124077677726,-0.2820090651512146,0.0726124718785286,0.0847650244832038,-0.0365004986524581,3392.0,4077.0,4067.0,3649.0,3525.0,3063.0,2156.0,16.66,8.22,8.675,2.14,0.0386,0.0459,1.593,449.7,33.7,0.0097,2929090.0
2021-04-14,0.0212765950709581,0.0386561155319213,3.931398391723633,0.0170201957225799,0.0307692568749189,0.0111194485798478,7411.0,8007.0,6946.0,7248.0,7739.0,6649.0,4642.0,16.99,8.33,9.005,2.09,0.035,0.0443,1.417,447.1,30.6,0.00958,2682280.0
2021-04-15,0.0092918938025832,0.3752268552780151,,0.1029839888215065,0.2630971074104309,-0.0670731738209724,1377.0,3031.0,1546.0,1575.0,2465.0,1703.0,868.0,15.65,8.47,9.349,2.52,0.038,0.0545,1.403,445.3,29.4,0.01676,3896450.0
2021-04-16,0.0127591704949736,0.2116739302873611,,0.054752517491579,0.1501313298940658,-0.0388548038899898,2350.0,3612.0,2476.0,2540.0,3237.0,2256.0,1363.0,16.24,8.5,9.551,3.09,0.025,0.0541,1.317,450.5,31.0,0.01365,3465120.0
2021-04-17,,,,,,,,,,,,,,17.55,8.55,9.853,2.33,0.025,0.0416,1.336,444.5,25.0,0.00432,1965760.0
2021-04-18,0.0874960198998451,0.3762007355690002,2.084057331085205,0.0875290483236312,0.2562668323516845,-0.0357575751841068,1591.0,3510.0,1434.0,1709.0,2945.0,2073.0,1165.0,18.18,8.52,9.518,2.54,0.0268,0.0422,1.269,451.4,26.7,0.01191,2711030.0
2021-04-19,,,,,,,,,,,,,,18.12,8.58,9.735,2.83,0.0258,0.0455,1.379,447.5,28.0,0.01414,3033110.0
2021-04-20,-0.0562956593930721,0.0598689019680023,-0.2208964824676513,0.014500836841762,0.0430917888879776,-0.0102744977921247,3227.0,3638.0,3687.0,3294.0,3534.0,3440.0,2921.0,18.86,8.51,9.287,2.7,0.0257,0.0428,1.258,467.7,27.5,0.01193,2507480.0
2021-04-21,0.304347813129425,0.6469216346740723,1.509577751159668,0.0695138573646545,0.3791293799877167,-0.069452978670597,757.0,3531.0,464.0,870.0,3072.0,1984.0,1084.0,18.53,8.51,8.852,2.99,0.0312,0.066,1.103,458.0,46.2,0.02033,3820200.0
2021-04-22,-0.0267508924007415,-0.0015831731725484,0.0086175054311752,0.157370388507843,0.0502976812422275,-0.0001128923031501,8857.0,8829.0,9346.0,8859.0,6428.0,2463.0,1247.0,19.38,8.48,8.799,3.45,0.0412,0.0728,1.664,457.4,52.6,0.0237,4625340.0
2021-04-23,0.0169593095779418,0.0145669737830758,-0.9922480583190918,0.0557167381048202,0.0289924088865518,0.0101493233814835,8659.0,8915.0,8202.0,8485.0,7974.0,6385.0,4340.0,19.29,8.45,9.024,2.38,0.025,0.0412,1.324,457.0,25.1,0.01192,2691440.0
2021-04-24,0.0036144577898085,0.2150696218013763,,0.0843443945050239,0.1645737290382385,-0.0210418794304132,2396.0,3709.0,2481.0,2499.0,3132.0,2423.0,1738.0,19.45,8.49,8.898,2.58,0.0314,0.0468,1.224,453.3,26.0,0.01702,3503310.0
2021-04-25,0.0202632136642932,0.0828145667910575,,0.0301507543772459,0.0632644370198249,-0.0022573363967239,4862.0,5740.0,4690.0,4884.0,5404.0,4993.0,3716.0,19.84,8.51,8.969,3.02,0.0314,0.0474,1.1,460.5,26.1,0.01514,3182400.0
2021-04-26,,,,,,,,,,,,,,20.05,8.61,9.203,3.08,0.0319,0.0426,1.202,456.6,24.8,0.02044,4121190.0
2021-04-27,0.0028130274731665,-0.0008175586699508,0.0078635374084115,0.0848013088107109,0.0283746849745512,-0.0040055075660347,7957.0,7944.0,7976.0,8021.0,6702.0,4276.0,2445.0,20.93,8.59,9.301,2.72,0.0351,0.0466,1.23,459.0,32.5,0.01589,3532810.0
