date,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo,ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7,density_mean_x,density_lower_x,density_upper_x,FAI,density_mean_y,density_lower_y,density_upper_y,chla_mean,chla_lower,chla_upper
2021-01-11,2.35,7.588333333333334,13.4,3.6,-0.14533333333333334,0.07266666666666667,1.5066666666666668,403.25,97.98333333333333,宜兴,小雨-晴,6.0,-3.0,87.0,2.0,西风,3级,良,0.0540404058992862,-0.1705543845891952,1.2966375350952148,0.0474368780851364,-381.69146728515625,-0.0385668091475963,1932.0,1369.0,1873.0,2087.0,1245.0,1089.0,759.0,4806896.666666667,4313548.217822802,5300245.115510532,-0.1034447081769237,4806896.666666667,4313548.217822802,5300245.115510532,0.0026666666666666666,0.0022534623857379983,0.003079870947595335
2021-01-12,2.5500000000000003,7.573333333333333,13.375,3.6766666666666663,-0.12866666666666668,0.07133333333333333,1.5483333333333331,401.23333333333335,91.76666666666667,宜兴,晴,11.0,0.0,83.0,2.0,西南风,3级,良,0.0404820121824741,-0.1393461626023053,1.054987521469593,0.0475617498159408,-262.7636260986328,-0.0317795876413583,2405.4,1930.4,2390.4,2537.4,1754.6,1418.6,947.6,4678926.0,4189811.376986828,5168040.623013173,-0.0587388033532718,4986473.333333333,4494405.727158673,5478540.939507993,0.0030000000000000005,0.0024939301760955645,0.0035060698239044365
2021-01-13,3.0833333333333335,7.503333333333333,13.35,3.4583333333333335,0.02866666666666667,0.06466666666666666,1.4983333333333333,404.65000000000003,79.43333333333334,宜兴,多云,15.0,2.0,79.0,2.0,西南风,2级,良,0.026923618465662,-0.1081379406154155,0.8133375078439713,0.0476866215467452,-143.83578491210938,-0.0249923661351203,2878.8,2491.8,2907.8,2987.8,2264.2,1748.2,1136.2,4550955.333333334,4066074.536150853,5035836.130515814,-0.0322262273943722,3948098.3333333335,3676259.488289045,4219937.178377622,0.002166666666666667,0.0018400000000000003,0.0024933333333333335
2021-01-14,4.133333333333334,7.286666666666666,13.188333333333333,3.293333333333333,0.03283333333333333,0.056833333333333326,1.3383333333333336,403.7166666666667,53.416666666666664,宜兴,阴-晴,13.0,2.0,101.0,3.0,东南风,2级,轻度,0.0133652247488498,-0.0769297186285256,0.5716874942183494,0.0478114932775497,-24.907943725585938,-0.0182051446288823,3352.2,3053.2,3425.2,3438.2,2773.8,2077.8,1324.8,4422984.666666667,3942337.695314879,4903631.638018455,-0.0146788741031233,3195135.0,2832973.5446559577,3557296.4553440423,0.0035,0.002830532549957306,0.004169467450042694
2021-01-15,4.7,7.295000000000001,13.280000000000001,3.22,0.027833333333333335,0.047999999999999994,1.285,399.18333333333334,47.050000000000004,宜兴,晴-阴,18.0,1.0,134.0,3.0,西北风,微风,轻度,-0.0001931689679622,-0.0457214966416358,0.3300374805927276,0.0479363650083541,94.0198974609375,-0.0114179231226443,3825.6,3614.6,3942.6,3888.6,3283.4,2407.4,1513.4,4295014.0,3818600.854478905,4771427.145521096,-0.0022070161782437,3022996.6666666665,2788796.117471895,3257197.215861438,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005
2021-01-16,5.0,7.29,13.049999999999999,3.49,0.033,0.06849999999999999,1.3416666666666668,398.1166666666666,76.55,宜兴,阴-多云,6.0,-1.0,70.0,2.0,东北风,3级,良,-0.0137515626847743,-0.014513274654746,0.0883874669671058,0.0480612367391586,212.9477386474609,-0.0046307016164064,4299.0,4176.0,4460.0,4339.0,3793.0,2737.0,1702.0,4167043.3333333335,3694864.01364293,4639222.6530237375,0.0071132092411124,4167043.3333333335,3694864.01364293,4639222.6530237375,0.0033333333333333335,0.0029201290524046653,0.003746537614262002
2021-01-17,4.916666666666667,7.28,12.795,3.6633333333333336,0.02766666666666667,0.07733333333333332,1.3383333333333336,400.45,92.66666666666667,宜兴,多云-晴,7.0,-2.0,75.0,2.0,西北风,2级,良,0.1210287436842918,-0.3363363444805145,40.9756088256836,0.2474129796028137,-453.4834289550781,-0.0521831735968589,1335.0,663.0,1162.0,1482.0,400.0,319.0,214.0,4889243.333333333,4396043.272898185,5382443.393768481,-0.2020288858321871,4889243.333333333,4396043.272898185,5382443.393768481,0.0033333333333333335,0.0029201290524046653,0.003746537614262002
2021-01-18,4.983333333333333,7.445,12.743333333333332,3.6533333333333338,0.20333333333333334,0.06533333333333334,1.9266666666666667,440.5333333333333,56.96666666666667,宜兴,晴,11.0,0.0,89.0,2.0,西南风,2级,良,0.1260980032384395,-0.3538672178983688,15.586395740509037,0.3166476637125014,-463.1175994873047,-0.0492826811969279,1310.0,626.0,1122.5,1446.0,330.5,283.0,136.0,4919054.166666666,4012977.37046012,5825130.962873213,-0.2094508477598065,3611130.0,3062506.3762390297,4159753.6237609703,0.0045,0.002840739120371161,0.006159260879628838
2021-01-19,5.566666666666666,7.948333333333333,13.073333333333332,4.93,0.4466666666666667,0.09949999999999999,3.2433333333333336,517.9499999999999,47.083333333333336,宜兴,晴,10.0,4.0,105.0,3.0,东南风,3级,轻度,0.092772178351879,-0.2341008166161676,10.572922825813295,0.2205732346822816,-130.54037475585938,-0.029134623085459,3772.3333333333335,3348.0,3439.0,3799.0,2989.0,2406.333333333333,1465.0,4926016.666666666,4027391.975231561,5824641.358101772,-0.0208517399387805,4948865.0,3629911.468022055,6267818.531977945,0.012833333333333334,0.009348548627724615,0.01631811803894205
2021-01-20,6.666666666666667,7.72,11.68,5.454999999999999,0.717,0.15383333333333335,3.7283333333333335,568.4,83.21666666666665,宜兴,晴-小雨,14.0,10.0,60.0,2.0,东南风,3级,良,0.0594463534653186,-0.1143344153339664,5.559449911117556,0.1244988056520619,202.03684997558597,-0.0089865649739901,6234.666666666667,6070.0,5755.5,6152.0,5647.5,4529.666666666667,2794.0,4932979.166666667,4041806.580003002,5824151.753330331,0.0038463660478043,5522246.666666667,5099983.995839506,5944509.337493828,0.012166666666666666,0.011231235690532611,0.01310209764280072
2021-01-21,7.25,7.898333333333333,12.280000000000001,4.6433333333333335,0.27016666666666667,0.10516666666666667,3.313333333333333,589.85,51.85,宜兴,小雨,13.0,8.0,111.0,3.0,西北风,2级,轻度,0.0261205285787582,0.0054319859482347,0.545976996421814,0.0284243766218423,534.6140747070312,0.0111614931374788,8697.0,8792.0,8072.0,8505.0,8306.0,6653.0,4123.0,4939941.666666667,4056221.184774444,5823662.14855889,0.0135821723899979,4939941.666666667,4056221.1847744435,5823662.14855889,0.013333333333333334,0.011462471381065223,0.015204195285601445
2021-01-22,7.666666666666667,7.829999999999999,11.563333333333333,4.3933333333333335,0.22483333333333333,0.09166666666666667,3.1566666666666667,611.35,39.86666666666667,宜兴,中雨,10.0,6.0,106.0,3.0,东北风,2级,轻度,-0.0131587916985154,-0.0083585027605295,0.0531534738838672,0.0924707874655723,587.7376708984375,-0.0040929587557911,7178.0,7059.0,7430.0,7237.0,5864.0,3892.0,2350.0,3661231.6666666665,3287830.461563532,4034632.8717698017,0.0256893345261964,3661231.6666666665,3287830.4615635313,4034632.8717698017,0.0105,0.009830532549957307,0.011169467450042695
2021-01-23,7.533333333333334,7.816666666666666,11.405000000000001,4.051666666666667,0.21766666666666667,0.07983333333333333,2.9933333333333336,582.9166666666666,31.383333333333336,宜兴,小雨-多云,7.0,2.0,86.0,2.0,北风,2级,良,-0.0232750475406646,0.0068957316689193,-0.0455294772982597,0.0338134765625,283.5437316894531,0.0051744887605309,8353.0,8469.0,8661.0,8267.0,7915.0,7574.0,5928.0,2783510.0,2285498.607748425,3281521.392251575,0.0164141325003091,2783510.0,2285498.607748425,3281521.392251575,0.008333333333333333,0.00712864619091373,0.009538020475752937
2021-01-24,7.433333333333334,7.826666666666667,11.375,3.776666666666667,0.21366666666666667,0.0735,2.7816666666666663,544.6,29.666666666666668,宜兴,多云-阴,6.0,5.0,137.0,3.0,东风,2级,轻度,0.0008305647643283,-0.0064557096920907,0.0532286204397678,0.004493901040405,79.2291488647461,-0.0067885117605328,4755.0,4694.0,4812.0,4820.0,4652.0,4103.0,2913.0,2215915.0,2102198.9549219664,2329631.0450780336,-0.0025451272143972,2215915.0,2102198.9549219664,2329631.0450780336,0.006166666666666667,0.00584,0.006493333333333334
2021-01-25,7.766666666666667,7.851666666666667,11.393333333333333,3.891666666666667,0.2245,0.07033333333333333,2.9266666666666663,559.7833333333334,25.016666666666666,宜兴,小雨,10.0,8.0,81.0,2.0,东南风,2级,良,-0.0037296037189662,0.0037666230928152,-0.0403957143425941,0.006784887984395,164.92562866210938,0.005352571606636,6480.0,6529.0,6459.0,6411.0,6441.0,5941.0,4713.0,2445665.0,2209746.9291999587,2681583.0708000413,0.004850097820631,2445665.0,2209746.9291999587,2681583.0708000413,0.006833333333333334,0.005897902357199279,0.007768764309467388
2021-01-26,8.05,7.8175,11.2025,4.085,0.55375,0.07975,3.325,563.25,26.55,宜兴,阴,6.0,3.0,85.0,2.0,西风,3级,良,0.0076700188219547,-0.0023032412864267,0.033166155219078,0.0625822693109512,442.0592956542969,0.0029793693684041,8921.0,8880.0,8733.0,8868.0,7834.0,6675.0,4977.0,2474937.5,2001862.581688594,2948012.418311406,0.0201007300238237,2474937.5,2001862.581688594,2948012.418311406,0.007,0.005868393472388334,0.008131606527611666
2021-01-27,8.116666666666667,7.833333333333333,11.096666666666666,4.305,0.09416666666666666,0.09683333333333333,3.355,539.7333333333333,35.916666666666664,宜兴,阴-多云,8.0,5.0,104.0,3.0,东风,2级,轻度,-0.0297185592353343,-0.1187947615981102,0.2832744419574737,0.0584396310150623,-323.3497619628906,-0.042283296585083,2265.0,1784.0,2616.0,2465.0,1587.0,1532.0,1196.0,3256223.333333333,2614934.082921977,3897512.58374469,-0.0623229123924555,3256223.3333333335,2614934.082921977,3897512.58374469,0.007666666666666666,0.0066976167310195,0.008635716602313832
2021-01-28,8.25,7.883333333333333,11.32,4.431666666666667,-0.4563333333333333,0.09666666666666666,3.138333333333333,524.6666666666666,45.800000000000004,宜兴,多云-晴,11.0,-3.0,112.0,3.0,西北风,3级,轻度,0.0449772477149963,0.0083367060869932,0.125091090798378,0.0319748185575008,162.14572143554688,0.0128130940720438,6126.0,6229.0,5457.0,5971.0,5843.0,5851.0,4686.0,4013775.0,2972366.516484212,5055183.483515788,0.0167127461521675,4013775.0,2972366.516484212,5055183.483515788,0.007833333333333333,0.007230989762123531,0.008435676904543134
2021-01-29,7.833333333333333,7.8549999999999995,11.615,4.405,-1.0,0.10783333333333334,1.4683333333333335,407.05,116.41666666666667,宜兴,晴,8.0,1.0,72.0,2.0,东南风,微风,良,0.0309105599299072,0.006430219238003,0.0735337045043706,0.0316453209767738,277.0770467122396,0.0087549645686521,6434.0,6515.0,5972.0,6327.666666666667,6115.666666666667,5522.333333333333,4024.0,4773506.111111111,3577439.8217376578,5969572.400484564,0.0152318275377631,5785748.333333333,5310304.775801302,6261191.890865364,0.004666666666666667,0.00336,0.005973333333333334
2021-01-30,7.75,7.88,11.636666666666668,4.4799999999999995,-1.0,0.11216666666666668,1.5183333333333333,414.95,120.21666666666668,宜兴,多云,11.0,8.0,78.0,2.0,东南风,2级,良,0.0168438721448182,0.0045237323890129,0.0219763182103633,0.0313158233960469,392.00837198893225,0.0046968350652604,6742.0,6801.0,6487.0,6684.333333333333,6388.333333333333,5193.666666666667,3362.0,5533237.222222222,4182513.126991104,6883961.317453341,0.0138792420876243,6182761.666666667,5464128.364094919,6901394.969238415,0.004833333333333334,0.0037697837210548197,0.0058968829456118475
2021-01-31,8.65,7.993333333333333,11.866666666666667,4.141666666666667,-1.0,0.0825,2.315,470.48333333333335,56.25,宜兴,阴-小雨,15.0,8.0,90.0,2.0,西南风,1级,良,0.0027771843597292,0.0026172455400228,-0.0295810680836439,0.03098632581532,506.939697265625,0.0006387055618688,7050.0,7087.0,7002.0,7041.0,6661.0,4865.0,2700.0,6292968.333333333,4787586.4322445495,7798350.234422117,0.0126390009736717,6292968.333333333,4787586.4322445495,7798350.234422117,0.008333333333333333,0.006932089441484221,0.009734577225182445
2021-02-01,9.033333333333333,7.96,11.468333333333334,4.131666666666667,-0.5545,0.07050000000000001,2.6533333333333333,494.18333333333334,31.95,宜兴,小雨-多云,9.0,2.0,101.0,3.0,西风,2级,轻度,-0.0038484665565192,-0.0006033546524122,0.0054734535515308,0.1191891878843307,1067.74267578125,0.0005429864395409,8292.0,8282.0,8347.0,8283.0,6518.0,3281.0,1567.0,7093688.333333333,4606945.63987691,9580431.026789756,0.0394104806486974,7093688.333333333,4606945.63987691,9580431.026789756,0.011500000000000002,0.00843211473487029,0.014567885265129712
2021-02-02,8.666666666666666,7.898333333333333,11.195,4.1066666666666665,0.34366666666666673,0.074,2.7216666666666662,494.0833333333333,42.516666666666666,宜兴,晴-多云,7.0,3.0,101.0,3.0,东风,2级,轻度,0.0144867552444338,-0.1627196371555328,0.6353151798248291,0.1651311069726944,-378.973876953125,-0.0354879610240459,2283.0,1644.0,2381.0,2451.0,1178.0,1074.0,654.0,4749653.333333333,4396016.941414693,5103289.725251973,-0.0684421419031043,4749653.333333333,4396016.941414693,5103289.725251973,0.007666666666666666,0.006359999999999999,0.008973333333333333
2021-02-03,8.548333333333334,7.914333333333334,11.3755,4.320833333333334,0.1607,0.09575,1.9565000000000001,441.9393333333333,89.30166666666666,宜兴,多云-晴,13.0,5.0,95.0,2.0,东南风,微风,良,0.0602488555014133,-0.280575543642044,7.0340681076049805,0.4331210255622864,-419.8211059570313,-0.0052778641693294,1602.0,900.0,1435.0,1619.0,356.0,290.0,119.0,5966705.0,4974628.019677602,6958781.980322398,-0.1236009119132995,5966705.0,4974628.019677602,6958781.980322398,0.005158333333333333,0.0038973009883432807,0.006419365678323386
2021-02-04,9.621666666666668,7.9635,11.5775,3.9923333333333333,0.025566666666666668,0.07233333333333333,1.179,384.9395,88.44,宜兴,晴-小雨,11.0,6.0,106.0,3.0,东风,2级,轻度,0.0289943681564181,-0.1403221573527844,3.517348084715195,0.2326391674578189,-17.487945556640682,-0.0030855140066705,4436.5,4085.0,4376.0,4451.5,3586.5,2883.5,1660.5,5950068.333333334,4988804.528699913,6911332.137966754,-0.0055728953843211,5774480.0,4794299.9798588455,6754660.0201411545,0.00375,0.0031359431253268687,0.004364056874673131
2021-02-05,9.196666666666667,7.956333333333333,11.342833333333333,3.8979999999999997,0.025000000000000005,0.0767,1.303,389.2746666666667,93.22333333333334,宜兴,小雨-晴,9.0,5.0,91.0,2.0,东南风,2级,良,-0.0022601191885769,-6.877106352476403e-05,0.0006280618254095,0.0321573093533515,384.84521484375,-0.0008931638440117,7271.0,7270.0,7317.0,7284.0,6817.0,5477.0,3202.0,5933431.666666667,5002981.037722224,6863882.29561111,0.0112874279390639,5933431.666666667,5002981.037722224,6863882.29561111,0.0037400000000000003,0.003372306228862477,0.0041076937711375236
2021-02-06,9.891666666666666,7.983833333333333,11.376833333333332,3.5604999999999998,0.030883333333333332,0.0491,1.269,392.06733333333335,46.870000000000005,宜兴,晴,16.0,4.0,80.0,2.0,西南风,2级,良,0.0888585075736045,-0.3511961698532104,2.1677496433258057,0.4095634222030639,-497.4170837402344,-0.0602329447865486,1412.0,678.0,1333.0,1593.0,284.0,312.0,96.0,7373201.666666667,5898897.566354512,8847505.76697882,-0.1949173683191672,7373201.666666667,5898897.566354512,8847505.76697882,0.00424,0.003361607972106607,0.005118392027893393
2021-02-07,11.174999999999999,7.958666666666667,11.214500000000001,3.372666666666667,0.03428333333333333,0.03978333333333334,1.2161666666666666,387.9981666666667,28.968333333333334,宜兴,多云-阵雨,17.0,5.0,97.0,2.0,东北风,2级,良,0.0470404925290494,-0.1696635200642049,1.0150949209928513,0.2209990657866,-85.39144897460938,-0.0314186913892626,3099.5,2790.0,3047.5,3202.5,2439.0,2057.5,1626.0,7138186.666666667,5849757.672561733,8426615.6607716,-0.0127287252050347,6840578.333333333,4424133.372467244,9257023.294199422,0.003491666666666667,0.0026721238645846497,0.004311209468748684
2021-02-08,10.641666666666667,7.955000000000001,11.006833333333333,7.389166666666667,0.025000000000000005,0.09398333333333332,1.3443333333333334,388.7341666666667,110.12833333333333,宜兴,小雨-多云,9.0,1.0,36.0,1.0,东北风,3级,优,0.0052224774844944,0.0118691297248005,-0.1375598013401031,0.0324347093701362,326.6341857910156,-0.0026044379919767,4787.0,4902.0,4762.0,4812.0,4594.0,3803.0,3156.0,6903171.666666667,5800617.778768955,8005725.554564379,0.0191707987888154,6903171.666666667,5800617.778768955,8005725.554564379,0.0035533333333333333,0.003170132308050548,0.003936534358616118
2021-02-09,9.855,7.990166666666667,11.077833333333333,23.1735,0.025000000000000005,0.11848333333333333,1.278,386.5756666666667,149.32500000000002,宜兴,多云-晴,10.0,5.0,35.0,1.0,东南风,3级,优,0.0011017071083187,0.0070689453277736,-0.0779116796329617,0.0453310459852218,463.5502471923828,-0.0039988090284168,5252.0,5322.5,5288.0,5295.5,4852.5,3424.5,2531.0,7098492.5,6069629.806972362,8127355.193027638,0.0205339399608577,8297281.666666667,7996049.81732159,8598513.516011745,0.004186666666666667,0.003969193991499315,0.004404139341834018
2021-02-10,9.735,7.949666666666666,11.106,20.422833333333333,0.025000000000000005,0.10238333333333333,1.2175,388.6803333333333,142.525,宜兴,阴-小雨,10.0,7.0,43.0,1.0,东南风,微风,优,-0.0030190632678568,0.0022687609307467,-0.0182635579258203,0.0582273826003074,600.46630859375,-0.005393180064857,5717.0,5743.0,5814.0,5779.0,5111.0,3046.0,1906.0,7293813.333333333,6338641.83517577,8248984.831490896,0.021700351740824,7293813.333333333,6338641.83517577,8248984.831490896,0.00435,0.004017223013616226,0.004682776986383774
2021-02-11,9.991666666666667,7.730666666666667,10.962666666666665,5.404833333333333,0.025000000000000005,0.061483333333333334,1.173,385.906,87.33666666666666,宜兴,中雨-阴,10.0,7.0,57.0,2.0,东南风,3级,良,0.0036386449355632,-0.0078371884301304,0.0801137089729309,0.1333477795124054,1122.36181640625,-0.0016278487164527,7973.0,7849.0,7941.0,7999.0,6002.0,2178.0,1099.0,4885790.0,4492741.493625397,5278838.506374603,0.0387013505783172,4885790.0,4492741.493625397,5278838.506374603,0.00401,0.003773172298917546,0.004246827701082453
2021-02-12,10.313333333333333,7.641333333333333,10.795499999999999,4.8315,0.027183333333333337,0.05121666666666667,1.1126666666666667,382.62416666666667,58.53333333333333,宜兴,阴,12.0,8.0,58.0,2.0,东南风,3级,良,0.0003308701852802,-0.0193740688264369,0.1391633749008178,0.0328423082828521,16.179899215698242,-0.0099098095670342,4446.0,4277.0,4532.0,4535.0,4005.0,3585.0,2236.0,3317031.6666666665,3103730.8274085727,3530332.5059247604,-0.0012129570739573,3317031.6666666665,3103730.8274085727,3530332.5059247604,0.0036433333333333335,0.00336681043414092,0.003919856232525747
2021-02-13,11.068333333333333,7.6585,10.858666666666666,4.673,0.0262,0.04123333333333334,1.1464999999999999,382.50516666666664,40.73,宜兴,阴-多云,16.0,9.0,59.0,2.0,东南风,3级,良,0.0283123906701803,-0.0092147747054696,0.2697095572948456,0.0129640065133571,-43.22914505004883,-0.0045059043914079,6407.0,6290.0,6109.0,6465.0,6129.0,6064.0,4621.0,4131796.6666666665,2476843.6342571136,5786749.699076219,-0.0013505935713987,4131796.6666666665,2476843.6342571136,5786749.699076219,0.0036349999999999998,0.0029991468785953786,0.004270853121404621
2021-02-14,11.799999999999999,7.701333333333333,10.914499999999999,4.604333333333334,0.0262,0.03946666666666667,1.1456666666666668,382.43683333333337,32.175000000000004,宜兴,小雨-晴,20.0,8.0,62.0,2.0,西南风,3级,良,0.0151216303929686,0.0089143589138984,-0.2248996049165725,0.0607531368732452,283.84521484375,0.0040316078811883,6226.0,6338.0,5992.0,6176.0,5612.0,5427.0,3736.0,2542080.0,2143443.597093505,2940716.402906495,0.0269650106805603,2542080.0,2143443.597093505,2940716.402906495,0.0038433333333333336,0.00327271482757742,0.004413951839089247
2021-02-15,11.85,7.719,10.857666666666667,4.515833333333333,0.025000000000000005,0.04273333333333334,1.2206666666666666,385.5496666666666,40.565,宜兴,阴,13.0,4.0,79.0,2.0,东北风,2级,良,0.00632696878165,0.0038148947060108,-0.0609648339450359,0.0773795396089553,513.77587890625,0.0056932349689304,9009.0,9078.0,8795.0,8907.0,7774.0,6941.0,5006.0,3541215.0,2538276.388386134,4544153.611613866,0.0290874710347012,3541215.0,2538276.388386134,4544153.611613866,0.0050550000000000005,0.004487101485592129,0.005622898514407872
2021-02-16,11.543333333333335,7.689,10.708666666666666,4.856333333333334,0.025000000000000005,0.08133333333333333,1.2288333333333332,383.9746666666667,97.11833333333334,宜兴,阴-晴,15.0,1.0,55.0,2.0,东北风,2级,良,0.0410274714231491,-0.2628750503063202,1.8435930013656616,0.2256142944097519,-373.4301452636719,-0.017079122364521,1410.0,823.0,1344.0,1459.0,520.0,417.0,333.0,5437905.0,4340259.939069551,6535550.0609304495,-0.1395259955630724,5437905.0,4340259.9390695505,6535550.0609304495,0.0048516666666666665,0.00391000389098149,0.0057933294423518425
2021-02-17,11.148333333333333,7.692166666666666,10.724666666666666,5.114,0.025000000000000005,0.10841666666666666,1.2465,384.3163333333334,125.40166666666666,宜兴,晴,8.0,-3.0,40.0,1.0,东北风,微风,优,-0.0058220946229994,0.004430241882801,-0.0485668778419494,0.0219463538378477,124.01708221435548,0.0080152954906225,6854.0,6915.0,6824.0,6745.0,6618.0,6561.0,5414.0,6128648.333333333,5636420.210711144,6620876.455955522,0.0106605817133791,6128648.333333333,5636420.210711144,6620876.455955522,0.00511,0.004823947417421202,0.005396052582578798
